listing_id,name,host_id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood,district,city,latitude,longitude,property_type,room_type,accommodates,bedrooms,amenities,price,minimum_nights,maximum_nights,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable
18474232,4 BEDROOM/2 BATH KOWLOON/ NATHAN ROAD at subway!,37501233,2015-07-04,"Kowloon, Hong Kong",within an hour,1.0,1.0,t,1.0,t,t,Yau Tsim Mong,,Hong Kong,22.31279,114.17101,Entire condominium,Entire place,10,4.0,"[""Hair dryer"", ""Hot water"", ""Air conditioning"", ""Smart lock"", ""Wifi"", ""Hangers"", ""High chair"", ""Building staff"", ""Shampoo"", ""Fire extinguisher"", ""Refrigerator"", ""First aid kit"", ""Kitchen"", ""Smoke alarm"", ""Hot water kettle"", ""Essentials"", ""Game console"", ""Elevator"", ""Microwave"", ""Dedicated workspace"", ""Heating"", ""Iron"", ""Cooking basics"", ""Pack \u2019n Play/travel crib"", ""Oven"", ""Stove"", ""Extra pillows and blankets"", ""Bed linens"", ""Coffee maker"", ""Long term stays allowed"", ""Children\u2019s dinnerware"", ""Washer"", ""Carbon monoxide alarm"", ""TV"", ""Cable TV"", ""Dishes and silverware""]",954,1,365,93.0,10.0,9.0,10.0,10.0,10.0,9.0,t
13466743,Beautiful open island house,14298545,2014-04-14,Hong Kong,within a few hours,1.0,1.0,f,1.0,t,f,Islands,,Hong Kong,22.24841,113.98187,Entire house,Entire place,6,3.0,"[""Hair dryer"", ""Hot water"", ""Air conditioning"", ""Wifi"", ""Children\u2019s books and toys"", ""Free parking on premises"", ""Luggage dropoff allowed"", ""Shampoo"", ""Room-darkening shades"", ""Patio or balcony"", ""Refrigerator"", ""Kitchen"", ""Essentials"", ""Indoor fireplace"", ""Dedicated workspace"", ""Heating"", ""Host greets you"", ""Iron"", ""Cooking basics"", ""Baby safety gates"", ""Oven"", ""Baby monitor"", ""Stove"", ""Bed linens"", ""Bathtub"", ""Coffee maker"", ""Long term stays allowed"", ""BBQ grill"", ""Washer"", ""Free street parking"", ""Dishes and silverware""]",1829,2,30,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f
23082547,Large Cosy room with Private bathroom,130594122,2017-05-16,"Hong Kong, Hong Kong",within a day,1.0,,f,1.0,t,t,Wan Chai,,Hong Kong,22.2815,114.18575,Private room in apartment,Private room,2,,"[""Hair dryer"", ""Hot water"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Single level home"", ""Luggage dropoff allowed"", ""Shampoo"", ""Fire extinguisher"", ""Refrigerator"", ""Kitchen"", ""Paid parking off premises"", ""Essentials"", ""Elevator"", ""Microwave"", ""Dedicated workspace"", ""Paid parking on premises"", ""Host greets you"", ""Cooking basics"", ""Lock on bedroom door"", ""Private entrance"", ""Stove"", ""Bed linens"", ""TV"", ""Cable TV"", ""Dishes and silverware""]",349,3,20,100.0,10.0,9.0,10.0,10.0,10.0,10.0,t
28552379,Hong Kong Bed And Breakfast,159367946,2017-11-19,"Hong Kong, Hong Kong",within a day,1.0,,f,1.0,t,f,Central & Western,,Hong Kong,22.27583,114.16112,Private room in bed and breakfast,Private room,4,2.0,"[""Shampoo"", ""Fire extinguisher"", ""Lock on bedroom door"", ""Dedicated workspace"", ""Washer"", ""Iron"", ""TV"", ""Air conditioning"", ""Wifi"", ""Kitchen"", ""Essentials"", ""Elevator"", ""Breakfast""]",495,2,15,100.0,10.0,10.0,10.0,10.0,10.0,9.0,t
29503086,"Furnished New Studio near Beach, CUHK, Malls",222179814,2018-10-23,"San Jose, California, United States",within an hour,1.0,,f,1.0,t,t,Sha Tin,,Hong Kong,22.42419,114.23536,Entire condominium,Entire place,3,,"[""Hair dryer"", ""Dryer"", ""Hot water"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Shampoo"", ""Cleaning before checkout"", ""Patio or balcony"", ""Kitchen"", ""Smoke alarm"", ""Essentials"", ""Elevator"", ""Gym"", ""Pool"", ""Dedicated workspace"", ""Paid parking on premises"", ""Heating"", ""Cooking basics"", ""Oven"", ""Stove"", ""Long term stays allowed"", ""Washer"", ""Dishes and silverware""]",500,28,120,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f
21635981,Apartment in the centre of the city,36501975,2015-06-23,Hong Kong,within a day,1.0,,f,1.0,t,t,Wan Chai,,Hong Kong,22.28119,114.17699,Entire guesthouse,Entire place,6,3.0,"[""Shampoo"", ""Long term stays allowed"", ""Dedicated workspace"", ""Heating"", ""Air conditioning"", ""Hangers"", ""Essentials"", ""Elevator""]",1020,30,365,93.0,9.0,10.0,9.0,9.0,10.0,9.0,f
43060101,Science Park Tolo Harbour,36501975,2015-06-23,Hong Kong,within a day,1.0,,f,1.0,t,t,Tai Po,,Hong Kong,22.42924,114.20494,Entire condominium,Entire place,4,3.0,"[""Gym"", ""Pool"", ""Dryer"", ""Long term stays allowed"", ""Hot tub"", ""Hot water"", ""Washer"", ""Air conditioning"", ""Kitchen"", ""Private entrance""]",1200,60,365,,,,,,,,f
47709912,NEW! 1 min Walk to Causeway Bay MTR station / SOGO,384339112,2021-01-13,HK,within an hour,1.0,,f,1.0,t,t,Wan Chai,,Hong Kong,22.27972,114.1856,Entire condominium,Entire place,3,,"[""Stove"", ""Bed linens"", ""Bathtub"", ""Long term stays allowed"", ""Hot tub"", ""Dedicated workspace"", ""Hot water"", ""Refrigerator"", ""Washer"", ""Air conditioning"", ""Clothing storage"", ""Kitchen"", ""Hangers"", ""Freezer"", ""Dining table"", ""Luggage dropoff allowed""]",550,5,365,,,,,,,,t
14156961,Deep rural  3 bed 2.5 bath Beach house- tranquil,3182801,2012-08-07,Hong Kong,within a day,1.0,,f,1.0,t,t,Tai Po,,Hong Kong,22.45293,114.3614,Entire house,Entire place,4,3.0,"[""Long term stays allowed"", ""Private entrance"", ""Washer"", ""Air conditioning"", ""First aid kit"", ""Kitchen"", ""Hangers"", ""Essentials"", ""Breakfast""]",650,30,100,,,,,,,,f
27650961,1 Bedroom in a high rise apartment,208665840,2018-08-10,HK,a few days or more,0.0,,f,1.0,t,f,Sai Kung,,Hong Kong,22.29657,114.27496,Private room in apartment,Private room,1,,"[""Gym"", ""Shampoo"", ""Pool"", ""Dryer"", ""Long term stays allowed"", ""Hot tub"", ""Dedicated workspace"", ""Heating"", ""Washer"", ""TV"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Kitchen"", ""Essentials"", ""Elevator"", ""Breakfast""]",300,1,30,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f
31610831,Small cozy room in TST - Kimberley Rd.,154339336,2017-10-12,IL,a few days or more,0.0,,f,1.0,t,f,Yau Tsim Mong,,Hong Kong,22.30048,114.17132,Entire condominium,Entire place,1,,"[""Pocket wifi"", ""Hair dryer"", ""Dryer"", ""Hot water"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Shampoo"", ""Refrigerator"", ""Kitchen"", ""Smoke alarm"", ""Essentials"", ""Elevator"", ""Dedicated workspace"", ""Heating"", ""Iron"", ""Changing table"", ""Stove"", ""Bed linens"", ""Washer"", ""TV"", ""Cable TV""]",550,1,8,60.0,10.0,4.0,10.0,10.0,10.0,8.0,f
40416015,2 bedroom appartment great sea view in city center,312539944,2019-11-27,CN,a few days or more,0.0,,f,1.0,t,t,Yau Tsim Mong,,Hong Kong,22.30206,114.18549,Entire serviced apartment,Entire place,3,2.0,"[""Gym"", ""Shampoo"", ""Pool"", ""Dryer"", ""Long term stays allowed"", ""Dedicated workspace"", ""Hot water"", ""Washer"", ""Carbon monoxide alarm"", ""TV"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Smoke alarm"", ""Kitchen"", ""Essentials"", ""Elevator""]",850,50,70,,,,,,,,f
46808781,Separate bedroom & living room! Closer to MTR,69461938,2016-04-29,China,a few days or more,0.0,,f,1.0,t,f,Kowloon City,,Hong Kong,22.30663,114.18465,Entire condominium,Entire place,2,,"[""Hair dryer"", ""Dryer"", ""Hot water"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""High chair"", ""Shampoo"", ""Patio or balcony"", ""Conditioner"", ""Refrigerator"", ""Kitchen"", ""Essentials"", ""Shower gel"", ""Body soap"", ""Heating"", ""Cooking basics"", ""Bed linens"", ""Long term stays allowed"", ""Washer"", ""Dishes and silverware""]",350,60,90,,,,,,,,t
15116409,"Luxury building,  in Central expatriate community.",95788972,2016-09-18,"Hong Kong Island, Hong Kong",,,,f,1.0,t,t,Central & Western,,Hong Kong,22.27675,114.15149,Entire condominium,Entire place,4,2.0,"[""Hair dryer"", ""Hot water"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Single level home"", ""Garden or backyard"", ""Luggage dropoff allowed"", ""Shampoo"", ""Refrigerator"", ""Kitchen"", ""Essentials"", ""Elevator"", ""Gym"", ""Pool"", ""Microwave"", ""Dedicated workspace"", ""Paid parking on premises"", ""Heating"", ""Iron"", ""Cooking basics"", ""Oven"", ""Stove"", ""Coffee maker"", ""Bed linens"", ""Washer"", ""TV"", ""Dishes and silverware""]",2000,2,18,87.0,9.0,8.0,9.0,9.0,8.0,8.0,f
29110541,Pandora Inn @ Jordan,219385499,2018-10-08,HK,,,,f,1.0,t,t,Yau Tsim Mong,,Hong Kong,22.30675,114.17235,Room in hotel,Private room,16,11.0,"[""Gym"", ""Shampoo"", ""Hair dryer"", ""Fire extinguisher"", ""Lock on bedroom door"", ""Long term stays allowed"", ""Private entrance"", ""Heating"", ""Washer"", ""Iron"", ""TV"", ""Air conditioning"", ""First aid kit"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Essentials"", ""Elevator""]",1107,1,30,20.0,2.0,2.0,2.0,2.0,2.0,2.0,f
34514818,Mansion on Cheung Chau Island,305211259,2019-10-29,"Hong Kong Island, Hong Kong",,,,f,1.0,t,t,Islands,,Hong Kong,22.20439,114.03607,Entire house,Entire place,8,4.0,"[""Fire extinguisher"", ""Outdoor dining area"", ""Kitchen"", ""Outdoor shower"", ""Building staff"", ""Private entrance"", ""Heating"", ""BBQ grill"", ""Washer"", ""Carbon monoxide alarm"", ""Barbecue utensils"", ""Hot tub"", ""Bed linens"", ""Dishwasher"", ""Cable TV"", ""Children\u2019s books and toys"", ""Dedicated workspace"", ""Shampoo"", ""Children\u2019s dinnerware"", ""Hair dryer"", ""TV"", ""Oven"", ""Toaster"", ""Outdoor furniture"", ""Hangers"", ""Cleaning products"", ""Refrigerator"", ""Microwave"", ""Shower gel"", ""Patio or balcony"", ""Sound system"", ""Dryer"", ""First aid kit"", ""Extra pillows and blankets"", ""Hot water"", ""Coffee maker"", ""Air conditioning"", ""Wifi"", ""Dishes and silverware"", ""Bathtub"", ""Essentials"", ""Cooking basics"", ""Garden or backyard"", ""Conditioner"", ""Smoke alarm"", ""Stove""]",9743,2,14,99.0,10.0,10.0,10.0,10.0,9.0,9.0,f
35013083,[Girl Dorm] 5-room shared apartment 5 mins fr MTR,263787883,2019-05-23,HK,,,,f,1.0,t,f,Sham Shui Po,,Hong Kong,22.32652,114.16686,Private room in apartment,Private room,7,5.0,"[""Gym"", ""Shampoo"", ""Hair dryer"", ""Lock on bedroom door"", ""Long term stays allowed"", ""Dedicated workspace"", ""Washer"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Smoke alarm"", ""Kitchen"", ""Essentials"", ""Elevator""]",220,30,60,,,,,,,,t
43549063,Room in Hong Kong Tenement House,35117734,2015-06-06,HK,,,,f,1.0,t,f,Wan Chai,,Hong Kong,22.2778,114.18573,Private room in guest suite,Private room,1,,"[""Hair dryer"", ""Dryer"", ""Lock on bedroom door"", ""Long term stays allowed"", ""Hot water"", ""Air conditioning"", ""Kitchen"", ""Essentials""]",160,180,600,,,,,,,,t
45902183,Spacious serviced apt w/ amazing harbour views!,51994553,2015-12-22,"Hong Kong, Hong Kong",,,,f,1.0,t,t,Central & Western,,Hong Kong,22.28952,114.14402,Entire serviced apartment,Entire place,2,,"[""Kitchen"", ""Gym"", ""Washer"", ""Bed linens"", ""Dedicated workspace"", ""Shampoo"", ""Iron"", ""TV"", ""Refrigerator"", ""Microwave"", ""Shower gel"", ""Dryer"", ""Hot water"", ""Coffee maker"", ""Air conditioning"", ""Wifi"", ""Dishes and silverware"", ""Long term stays allowed"", ""Essentials"", ""Cooking basics"", ""Stove""]",1000,7,28,,,,,,,,t
47521703,TST Coliving Carnarvon,383563749,2021-01-08,HK,,,,f,1.0,t,t,Yau Tsim Mong,,Hong Kong,22.29978,114.17415,Private room in serviced apartment,Private room,2,,"[""Gym"", ""Shampoo"", ""Hair dryer"", ""Dryer"", ""Fire extinguisher"", ""Lock on bedroom door"", ""Dedicated workspace"", ""Long term stays allowed"", ""Washer"", ""Iron"", ""TV"", ""Air conditioning"", ""First aid kit"", ""Hangers"", ""Wifi"", ""Kitchen"", ""Essentials""]",450,28,365,,,,,,,,t
36338266,Cozy apartment with 600sqft terrace,2337798,2012-05-10,"Hong Kong, Hong Kong",,,,f,1.0,t,f,Kowloon City,,Hong Kong,22.30573,114.18437,Private room in apartment,Private room,2,,"[""Hot water"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Room-darkening shades"", ""Patio or balcony"", ""Refrigerator"", ""Kitchen"", ""Smoke alarm"", ""Essentials"", ""Elevator"", ""Gym"", ""Microwave"", ""Dedicated workspace"", ""Iron"", ""Cooking basics"", ""Oven"", ""Stove"", ""Bathtub"", ""Long term stays allowed"", ""BBQ grill"", ""Washer"", ""Carbon monoxide alarm"", ""TV"", ""Dishes and silverware""]",500,20,60,,,,,,,,f
37185556,Cosy and amazing view,28808043,2015-03-05,Hong Kong,,,,f,1.0,t,f,Wan Chai,,Hong Kong,22.28259,114.18661,Entire condominium,Entire place,4,2.0,"[""Hair dryer"", ""TV"", ""Dedicated workspace"", ""Air conditioning"", ""Wifi"", ""Kitchen"", ""Long term stays allowed"", ""Essentials"", ""Elevator"", ""Heating"", ""Washer"", ""Dryer"", ""Hot water"", ""Iron""]",1300,30,60,,,,,,,,f
39760609,Gather-in Hotel,75529257,2016-06-03,Hong Kong,,,,f,1.0,t,t,Sham Shui Po,,Hong Kong,22.32646,114.1644,Private room in serviced apartment,Private room,2,,"[""Shampoo"", ""Hair dryer"", ""Fire extinguisher"", ""Lock on bedroom door"", ""Long term stays allowed"", ""Dedicated workspace"", ""Private entrance"", ""Hot water"", ""TV"", ""Air conditioning"", ""Wifi"", ""Smoke alarm"", ""Essentials""]",388,1,365,,,,,,,,t
45871018,Nice Room  with large window,371884156,2020-10-14,Hong Kong,,,,f,1.0,t,t,Yau Tsim Mong,,Hong Kong,22.29687,114.17196,Private room in guest suite,Private room,2,,"[""Shampoo"", ""Fire extinguisher"", ""Lock on bedroom door"", ""Long term stays allowed"", ""Private entrance"", ""Hot water"", ""Heating"", ""Carbon monoxide alarm"", ""TV"", ""Air conditioning"", ""First aid kit"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Essentials""]",350,1,90,,,,,,,,t
34800974,Maharaja Guesthouse,66285520,2016-04-08,,,,,f,1.0,t,f,Yau Tsim Mong,,Hong Kong,22.29718,114.17261,Private room in apartment,Private room,13,5.0,"[""Shampoo"", ""Hair dryer"", ""Fire extinguisher"", ""Long term stays allowed"", ""Lock on bedroom door"", ""Private living room"", ""Private entrance"", ""TV"", ""Air conditioning"", ""Wifi"", ""First aid kit"", ""Smoke alarm"", ""Essentials"", ""Elevator""]",4800,1,30,,,,,,,,f
20452534,Wan Chai 1-min to MTR (4 persons),145990519,2017-08-14,HK,,,,f,1.0,f,f,Wan Chai,,Hong Kong,22.27905,114.17359,Entire house,Entire place,4,2.0,"[""Fire extinguisher"", ""Long term stays allowed"", ""Dedicated workspace"", ""Air conditioning"", ""Kitchen"", ""Hangers"", ""Private entrance"", ""Elevator""]",600,365,365,,,,,,,,t
18587202,TST Luxury Apartment,2657469,2012-06-17,HK,within an hour,0.95,0.99,f,17.0,t,t,Yau Tsim Mong,,Hong Kong,22.29518,114.17356,Entire apartment,Entire place,8,4.0,"[""Shampoo"", ""Hair dryer"", ""Fire extinguisher"", ""Dedicated workspace"", ""Hot water"", ""Carbon monoxide alarm"", ""Iron"", ""TV"", ""Wifi"", ""Hangers"", ""Smoke alarm"", ""Kitchen"", ""Keypad"", ""Essentials""]",8888,1,5,92.0,8.0,9.0,10.0,10.0,10.0,9.0,t
42896793,Luxurious Renovated Elegant Home in NP (1min MTR),83634075,2016-07-13,Hong Kong,within a day,0.78,0.5,f,4.0,t,t,Eastern,,Hong Kong,22.29236,114.20195,Entire apartment,Entire place,4,4.0,"[""Hair dryer"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Free parking on premises"", ""Shampoo"", ""Fire extinguisher"", ""First aid kit"", ""Kitchen"", ""Smoke alarm"", ""Essentials"", ""Indoor fireplace"", ""Gym"", ""Pool"", ""Dedicated workspace"", ""Heating"", ""Iron"", ""Private entrance"", ""Long term stays allowed"", ""Washer"", ""Carbon monoxide alarm"", ""TV"", ""Breakfast""]",395,31,1000,100.0,10.0,10.0,10.0,8.0,10.0,8.0,t
47021919,T3A - Large 3BR 1100sq.ft Staycation Getaway,2657469,2012-06-17,HK,within an hour,0.95,0.99,f,17.0,t,t,Yau Tsim Mong,,Hong Kong,22.29575,114.17246,Entire apartment,Entire place,12,3.0,"[""Hair dryer"", ""Hot water"", ""Window guards"", ""Air conditioning"", ""Baby bath"", ""Wifi"", ""Hangers"", ""High chair"", ""Children\u2019s books and toys"", ""Luggage dropoff allowed"", ""Shampoo"", ""Room-darkening shades"", ""Fire extinguisher"", ""Refrigerator"", ""Crib"", ""First aid kit"", ""Kitchen"", ""Smoke alarm"", ""Paid parking off premises"", ""Essentials"", ""Elevator"", ""Table corner guards"", ""Microwave"", ""Dedicated workspace"", ""Heating"", ""Iron"", ""Cooking basics"", ""Keypad"", ""Oven"", ""Stove"", ""Extra pillows and blankets"", ""Bed linens"", ""Bathtub"", ""Long term stays allowed"", ""Children\u2019s dinnerware"", ""Washer"", ""Carbon monoxide alarm"", ""TV"", ""Ethernet connection"", ""Cable TV"", ""Dishes and silverware""]",1151,1,30,20.0,6.0,6.0,6.0,2.0,6.0,2.0,t
47084195,Luxury Family Home in heart of Central/SOHO,209711453,2018-08-15,"Hong Kong Island, Hong Kong",within a day,0.8,,f,0.0,t,t,Central & Western,,Hong Kong,22.2838,114.15461,Entire apartment,Entire place,4,3.0,"[""Drying rack for clothing"", ""Hair dryer"", ""Dryer"", ""Toaster"", ""Hot water"", ""Air conditioning"", ""Baby bath"", ""Wifi"", ""Hangers"", ""High chair"", ""Children\u2019s books and toys"", ""Outdoor shower"", ""Sauna"", ""Shampoo"", ""Room-darkening shades"", ""Cleaning before checkout"", ""Conditioner"", ""Rice maker"", ""Wine glasses"", ""Refrigerator"", ""Crib"", ""Hot water kettle"", ""Kitchen"", ""Outlet covers"", ""Freezer"", ""Essentials"", ""Shower gel"", ""Elevator"", ""Pool"", ""Gym"", ""Dishes and silverware"", ""Body soap"", ""Dedicated workspace"", ""Heating"", ""Cleaning products"", ""Iron"", ""Clothing storage"", ""Cooking basics"", ""Pour-over coffee"", ""Pack \u2019n Play/travel crib"", ""Changing table"", ""Oven"", ""Baby monitor"", ""Stove"", ""Extra pillows and blankets"", ""Bidet"", ""Bed linens"", ""Bathtub"", ""Long term stays allowed"", ""Hot tub"", ""Children\u2019s dinnerware"", ""Washer"", ""TV"", ""Babysitter recommendations"", ""Dining table"", ""Baking sheet"", ""Board games""]",1869,5,60,,,,,,,,t
37280081,1100sq Large 3BR Mongkok Shopping Tourist Centre,2657469,2012-06-17,HK,within an hour,0.95,0.99,f,17.0,t,t,Yau Tsim Mong,,Hong Kong,22.31921,114.1695,Entire apartment,Entire place,10,3.0,"[""Hair dryer"", ""Hot water"", ""Window guards"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Shampoo"", ""Fire extinguisher"", ""Refrigerator"", ""First aid kit"", ""Kitchen"", ""Smoke alarm"", ""Paid parking off premises"", ""Essentials"", ""Microwave"", ""Dedicated workspace"", ""Heating"", ""Host greets you"", ""Iron"", ""Cooking basics"", ""Changing table"", ""Stove"", ""Extra pillows and blankets"", ""Bed linens"", ""Long term stays allowed"", ""Children\u2019s dinnerware"", ""Washer"", ""Carbon monoxide alarm"", ""TV"", ""Ethernet connection"", ""Cable TV"", ""Dishes and silverware""]",1405,1,30,91.0,9.0,9.0,9.0,10.0,10.0,9.0,t
41509987,*1000sq.ft. New 3BR Apt. 2min from Jordan MTR,2657469,2012-06-17,HK,within an hour,0.95,0.99,f,17.0,t,t,Yau Tsim Mong,,Hong Kong,22.30333,114.17213,Entire apartment,Entire place,10,3.0,"[""Hair dryer"", ""Hot water"", ""Window guards"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Shampoo"", ""Room-darkening shades"", ""Fire extinguisher"", ""Refrigerator"", ""First aid kit"", ""Kitchen"", ""Smoke alarm"", ""Paid parking off premises"", ""Essentials"", ""Elevator"", ""Microwave"", ""Dedicated workspace"", ""Heating"", ""Iron"", ""Cooking basics"", ""Keypad"", ""Oven"", ""Stove"", ""Extra pillows and blankets"", ""Bed linens"", ""Long term stays allowed"", ""Children\u2019s dinnerware"", ""Washer"", ""Carbon monoxide alarm"", ""TV"", ""Ethernet connection"", ""Cable TV"", ""Dishes and silverware""]",1661,1,60,91.0,9.0,9.0,9.0,9.0,10.0,9.0,t
15947573,Traditionalhome,6504006,2013-05-21,HK,within a day,0.5,,f,19.0,t,t,Wan Chai,,Hong Kong,22.28136,114.19191,Entire apartment,Entire place,10,3.0,"[""Kitchen"", ""Smart lock"", ""Washer"", ""Bed linens"", ""Dedicated workspace"", ""Shampoo"", ""Iron"", ""Hair dryer"", ""TV"", ""Hangers"", ""Pack \u2019n Play/travel crib"", ""Refrigerator"", ""Microwave"", ""Patio or balcony"", ""Dryer"", ""Hot water"", ""Room-darkening shades"", ""Coffee maker"", ""Air conditioning"", ""Wifi"", ""Dishes and silverware"", ""Long term stays allowed"", ""Essentials"", ""High chair""]",1388,3,90,90.0,9.0,9.0,10.0,10.0,10.0,9.0,f
5725151,service appartment with terrace,6504006,2013-05-21,HK,within a day,0.5,,f,19.0,t,t,Wan Chai,,Hong Kong,22.28163,114.18994,Entire apartment,Entire place,4,3.0,"[""Hair dryer"", ""TV"", ""Shampoo"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Kitchen"", ""Long term stays allowed"", ""Essentials"", ""Elevator"", ""Heating"", ""Washer"", ""Host greets you"", ""Dedicated workspace"", ""Hot water""]",1000,1,2800,97.0,10.0,9.0,10.0,10.0,10.0,9.0,f
41510980,Mongkok 3BR Super Comfortable Apt Langham and MTR,2657469,2012-06-17,HK,within an hour,0.95,0.99,f,17.0,t,t,Yau Tsim Mong,,Hong Kong,22.31934,114.16802,Entire apartment,Entire place,9,3.0,"[""Hair dryer"", ""Hot water"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Shampoo"", ""Fire extinguisher"", ""Refrigerator"", ""First aid kit"", ""Kitchen"", ""Smoke alarm"", ""Paid parking off premises"", ""Essentials"", ""Elevator"", ""Microwave"", ""Dedicated workspace"", ""Heating"", ""Host greets you"", ""Iron"", ""Cooking basics"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""TV""]",944,1,28,98.0,10.0,9.0,10.0,10.0,10.0,9.0,t
43854427,Make yourself home in Stanley,12622348,2014-02-26,Hong Kong,a few days or more,0.0,,f,0.0,t,t,Southern,,Hong Kong,22.22288,114.20507,Entire apartment,Entire place,6,3.0,"[""Long term stays allowed"", ""Washer"", ""Air conditioning"", ""Kitchen"", ""Hangers""]",988,15,730,,,,,,,,t
33277753,Modern 3 bed Apartment in the heart of CausewayBay,129708721,2017-05-10,HK,within an hour,0.67,0.75,f,2.0,t,f,Wan Chai,,Hong Kong,22.27868,114.18482,Entire apartment,Entire place,6,3.0,"[""Shampoo"", ""Dryer"", ""Dedicated workspace"", ""Washer"", ""TV"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Smoke alarm"", ""Kitchen"", ""Private entrance""]",1500,2,10,60.0,6.0,6.0,6.0,6.0,8.0,6.0,f
1152148,Luxury Studio Apartment Near Causeway Bay [2],6315448,2013-05-10,Hong Kong,within a day,0.9,1.0,t,14.0,t,f,Wan Chai,,Hong Kong,22.28119,114.18387,Entire apartment,Entire place,2,,"[""Hair dryer"", ""Dryer"", ""Hot water"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Room-darkening shades"", ""Refrigerator"", ""Kitchen"", ""Paid parking off premises"", ""Elevator"", ""Microwave"", ""Dedicated workspace"", ""Host greets you"", ""Iron"", ""Cooking basics"", ""Bed linens"", ""Long term stays allowed"", ""Washer"", ""TV"", ""Ethernet connection"", ""Dishes and silverware""]",818,60,365,100.0,10.0,10.0,10.0,10.0,10.0,9.0,f
1184163,Spacious Studio Apartment Near Causeway Bay [1],6315448,2013-05-10,Hong Kong,within a day,0.9,1.0,t,14.0,t,f,Wan Chai,,Hong Kong,22.27947,114.18317,Entire apartment,Entire place,2,,"[""Hair dryer"", ""Dryer"", ""Hot water"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Room-darkening shades"", ""Refrigerator"", ""Kitchen"", ""Paid parking off premises"", ""Elevator"", ""Microwave"", ""Dedicated workspace"", ""Host greets you"", ""Iron"", ""Cooking basics"", ""Bed linens"", ""Long term stays allowed"", ""Washer"", ""TV"", ""Ethernet connection"", ""Dishes and silverware""]",887,30,365,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f
1184289,Spacious Studio Apartment Near Causeway Bay [2],6315448,2013-05-10,Hong Kong,within a day,0.9,1.0,t,14.0,t,f,Wan Chai,,Hong Kong,22.27933,114.18305,Entire apartment,Entire place,2,,"[""Hair dryer"", ""Dryer"", ""Hot water"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Room-darkening shades"", ""Refrigerator"", ""Kitchen"", ""Paid parking off premises"", ""Elevator"", ""Microwave"", ""Dedicated workspace"", ""Host greets you"", ""Iron"", ""Cooking basics"", ""Bed linens"", ""Long term stays allowed"", ""Washer"", ""TV"", ""Ethernet connection"", ""Dishes and silverware""]",887,60,365,100.0,9.0,9.0,10.0,10.0,9.0,9.0,f
1184349,Modern Studio Apartment Near Causeway Bay [3],6315448,2013-05-10,Hong Kong,within a day,0.9,1.0,t,14.0,t,f,Wan Chai,,Hong Kong,22.28584,114.19465,Entire apartment,Entire place,2,,"[""Hair dryer"", ""Dryer"", ""Hot water"", ""Air conditioning"", ""Wifi"", ""Hangers"", ""Room-darkening shades"", ""Refrigerator"", ""Kitchen"", ""Paid parking off premises"", ""Elevator"", ""Microwave"", ""Dedicated workspace"", ""Host greets you"", ""Iron"", ""Cooking basics"", ""Bed linens"", ""Long term stays allowed"", ""Washer"", ""TV"", ""Ethernet connection"", ""Dishes and silverware""]",784,60,365,95.0,10.0,10.0,9.0,10.0,10.0,9.0,f
